x,y,z,type
36,228,0,malignant_epithelial_cell
-97,229,0,malignant_epithelial_cell
-8,229,0,malignant_epithelial_cell
163,230,0,malignant_epithelial_cell
-185,231,0,malignant_epithelial_cell
161,231,0,malignant_epithelial_cell
-161,232,0,malignant_epithelial_cell
17,233,0,malignant_epithelial_cell
68,233,0,malignant_epithelial_cell
186,233,0,malignant_epithelial_cell
-20,234,0,malignant_epithelial_cell
-7,234,0,malignant_epithelial_cell
172,235,0,malignant_epithelial_cell
131,236,0,malignant_epithelial_cell
-48,237,0,malignant_epithelial_cell
7,237,0,malignant_epithelial_cell
-148,238,0,malignant_epithelial_cell
-135,238,0,malignant_epithelial_cell
-125,239,0,malignant_epithelial_cell
-110,239,0,malignant_epithelial_cell
-74,239,0,malignant_epithelial_cell
-12,239,0,malignant_epithelial_cell
58,239,0,malignant_epithelial_cell
133,239,0,malignant_epithelial_cell
146,239,0,malignant_epithelial_cell
367,239,0,M0_macrophage
78,240,0,malignant_epithelial_cell
147,240,0,malignant_epithelial_cell
9,241,0,malignant_epithelial_cell
24,241,0,malignant_epithelial_cell
130,241,0,malignant_epithelial_cell
-146,242,0,malignant_epithelial_cell
-74,242,0,malignant_epithelial_cell
118,242,0,malignant_epithelial_cell
-107,243,0,malignant_epithelial_cell
-59,243,0,malignant_epithelial_cell
-92,244,0,malignant_epithelial_cell
161,244,0,malignant_epithelial_cell
-204,245,0,effector_T_cell
33,245,0,malignant_epithelial_cell
52,245,0,malignant_epithelial_cell
125,245,0,malignant_epithelial_cell
136,245,0,malignant_epithelial_cell
375,245,0,M0_macrophage
-150,246,0,malignant_epithelial_cell
-59,246,0,malignant_epithelial_cell
-30,247,0,malignant_epithelial_cell
12,247,0,malignant_epithelial_cell
113,247,0,malignant_epithelial_cell
-224,248,0,effector_T_cell
4,248,0,malignant_epithelial_cell
-155,249,0,malignant_epithelial_cell
204,249,0,M0_macrophage
-115,251,0,malignant_epithelial_cell
39,251,0,malignant_epithelial_cell
75,251,0,malignant_epithelial_cell
129,251,0,malignant_epithelial_cell
-74,253,0,malignant_epithelial_cell
-49,253,0,malignant_epithelial_cell
-150,254,0,malignant_epithelial_cell
-6,254,0,malignant_epithelial_cell
20,254,0,malignant_epithelial_cell
-339,255,0,effector_T_cell
67,255,0,malignant_epithelial_cell
-117,256,0,malignant_epithelial_cell
-74,256,0,malignant_epithelial_cell
-59,256,0,malignant_epithelial_cell
-58,256,0,malignant_epithelial_cell
-8,256,0,malignant_epithelial_cell
11,256,0,malignant_epithelial_cell
81,256,0,malignant_epithelial_cell
55,257,0,malignant_epithelial_cell
144,257,0,malignant_epithelial_cell
-151,258,0,malignant_epithelial_cell
-109,258,0,malignant_epithelial_cell
22,258,0,malignant_epithelial_cell
63,258,0,malignant_epithelial_cell
-63,260,0,malignant_epithelial_cell
-103,261,0,malignant_epithelial_cell
78,261,0,malignant_epithelial_cell
110,261,0,malignant_epithelial_cell
285,261,0,effector_T_cell
341,261,0,effector_T_cell
-124,262,0,malignant_epithelial_cell
-37,262,0,malignant_epithelial_cell
-25,262,0,malignant_epithelial_cell
95,262,0,malignant_epithelial_cell
109,262,0,malignant_epithelial_cell
129,262,0,malignant_epithelial_cell
134,262,0,malignant_epithelial_cell
26,263,0,malignant_epithelial_cell
33,264,0,malignant_epithelial_cell
-53,266,0,malignant_epithelial_cell
90,266,0,malignant_epithelial_cell
-76,267,0,malignant_epithelial_cell
10,267,0,malignant_epithelial_cell
-13,268,0,malignant_epithelial_cell
70,268,0,malignant_epithelial_cell
125,268,0,malignant_epithelial_cell
334,268,0,effector_T_cell
37,269,0,malignant_epithelial_cell
52,269,0,malignant_epithelial_cell
-71,270,0,malignant_epithelial_cell
-46,270,0,malignant_epithelial_cell
190,270,0,effector_T_cell
76,271,0,malignant_epithelial_cell
108,271,0,malignant_epithelial_cell
-110,272,0,malignant_epithelial_cell
59,272,0,malignant_epithelial_cell
-91,274,0,malignant_epithelial_cell
-68,274,0,malignant_epithelial_cell
-49,276,0,malignant_epithelial_cell
33,279,0,malignant_epithelial_cell
-80,280,0,malignant_epithelial_cell
50,282,0,malignant_epithelial_cell
-12,284,0,malignant_epithelial_cell
20,284,0,malignant_epithelial_cell
37,285,0,malignant_epithelial_cell
-36,286,0,malignant_epithelial_cell
32,287,0,malignant_epithelial_cell
-331,288,0,effector_T_cell
-34,288,0,malignant_epithelial_cell
29,288,0,malignant_epithelial_cell
74,290,0,malignant_epithelial_cell
-33,293,0,malignant_epithelial_cell
-21,293,0,malignant_epithelial_cell
-47,295,0,malignant_epithelial_cell
32,298,0,malignant_epithelial_cell
285,301,0,effector_T_cell
198,304,0,effector_T_cell
282,304,0,effector_T_cell
131,309,0,effector_T_cell
-322,310,0,effector_T_cell
100,312,0,effector_T_cell
-55,317,0,effector_T_cell
-229,319,0,M0_macrophage
302,321,0,effector_T_cell
-229,326,0,effector_T_cell
249,338,0,M0_macrophage
-63,342,0,effector_T_cell
-219,348,0,M0_macrophage
-155,350,0,M0_macrophage
212,350,0,effector_T_cell
-32,352,0,M0_macrophage
236,353,0,effector_T_cell
-125,355,0,effector_T_cell
-204,358,0,M0_macrophage
128,358,0,effector_T_cell
-70,363,0,M0_macrophage
-36,367,0,M0_macrophage
138,370,0,effector_T_cell
161,375,0,effector_T_cell
53,378,0,M0_macrophage
139,381,0,effector_T_cell
-128,386,0,effector_T_cell
99,386,0,effector_T_cell
-178,392,0,effector_T_cell
-65,418,0,effector_T_cell
-58,423,0,effector_T_cell
-35,423,0,M0_macrophage
64,443,0,M0_macrophage
