x,y,z,type
-79,216,0,malignant_epithelial_cell
45,216,0,malignant_epithelial_cell
105,216,0,malignant_epithelial_cell
-90,217,0,malignant_epithelial_cell
29,217,0,malignant_epithelial_cell
75,217,0,malignant_epithelial_cell
-56,219,0,malignant_epithelial_cell
-33,219,0,malignant_epithelial_cell
192,219,0,malignant_epithelial_cell
-159,220,0,malignant_epithelial_cell
47,220,0,malignant_epithelial_cell
196,220,0,malignant_epithelial_cell
-359,221,0,effector_T_cell
-169,221,0,malignant_epithelial_cell
3,221,0,malignant_epithelial_cell
202,221,0,malignant_epithelial_cell
-171,222,0,malignant_epithelial_cell
-61,223,0,malignant_epithelial_cell
-26,223,0,malignant_epithelial_cell
7,223,0,malignant_epithelial_cell
81,223,0,malignant_epithelial_cell
83,223,0,malignant_epithelial_cell
96,223,0,malignant_epithelial_cell
-2,224,0,malignant_epithelial_cell
-389,225,0,effector_T_cell
-69,225,0,malignant_epithelial_cell
16,225,0,malignant_epithelial_cell
75,225,0,malignant_epithelial_cell
-381,226,0,effector_T_cell
-173,226,0,malignant_epithelial_cell
-150,226,0,malignant_epithelial_cell
-65,227,0,malignant_epithelial_cell
-163,228,0,malignant_epithelial_cell
-142,229,0,malignant_epithelial_cell
-39,229,0,malignant_epithelial_cell
-36,230,0,malignant_epithelial_cell
19,230,0,malignant_epithelial_cell
212,230,0,M0_macrophage
-121,232,0,malignant_epithelial_cell
-29,232,0,malignant_epithelial_cell
-16,232,0,malignant_epithelial_cell
134,232,0,malignant_epithelial_cell
336,232,0,effector_T_cell
336,234,0,effector_T_cell
-83,235,0,malignant_epithelial_cell
4,235,0,malignant_epithelial_cell
41,235,0,malignant_epithelial_cell
56,235,0,malignant_epithelial_cell
149,235,0,malignant_epithelial_cell
10,237,0,malignant_epithelial_cell
44,237,0,malignant_epithelial_cell
-79,238,0,malignant_epithelial_cell
42,238,0,malignant_epithelial_cell
-176,239,0,malignant_epithelial_cell
-77,241,0,malignant_epithelial_cell
-59,242,0,malignant_epithelial_cell
53,242,0,malignant_epithelial_cell
100,242,0,malignant_epithelial_cell
162,243,0,malignant_epithelial_cell
18,244,0,malignant_epithelial_cell
135,244,0,malignant_epithelial_cell
-141,245,0,malignant_epithelial_cell
-63,246,0,malignant_epithelial_cell
-22,246,0,malignant_epithelial_cell
-66,247,0,malignant_epithelial_cell
22,247,0,malignant_epithelial_cell
140,247,0,malignant_epithelial_cell
-149,248,0,malignant_epithelial_cell
103,248,0,malignant_epithelial_cell
-4,249,0,malignant_epithelial_cell
55,249,0,malignant_epithelial_cell
-288,250,0,effector_T_cell
162,251,0,malignant_epithelial_cell
-217,252,0,effector_T_cell
-16,253,0,malignant_epithelial_cell
47,253,0,malignant_epithelial_cell
-95,255,0,malignant_epithelial_cell
142,257,0,malignant_epithelial_cell
-97,258,0,malignant_epithelial_cell
-115,259,0,malignant_epithelial_cell
11,259,0,malignant_epithelial_cell
-283,260,0,M0_macrophage
-127,260,0,malignant_epithelial_cell
-121,260,0,malignant_epithelial_cell
-30,260,0,malignant_epithelial_cell
-19,260,0,malignant_epithelial_cell
94,260,0,malignant_epithelial_cell
-50,261,0,malignant_epithelial_cell
9,262,0,malignant_epithelial_cell
101,262,0,malignant_epithelial_cell
-30,263,0,malignant_epithelial_cell
282,263,0,effector_T_cell
-10,264,0,malignant_epithelial_cell
82,265,0,malignant_epithelial_cell
-76,266,0,malignant_epithelial_cell
-70,266,0,malignant_epithelial_cell
6,268,0,malignant_epithelial_cell
284,269,0,effector_T_cell
37,270,0,malignant_epithelial_cell
42,270,0,malignant_epithelial_cell
-47,271,0,malignant_epithelial_cell
21,271,0,malignant_epithelial_cell
-119,273,0,malignant_epithelial_cell
-51,275,0,malignant_epithelial_cell
2,276,0,malignant_epithelial_cell
-102,278,0,malignant_epithelial_cell
-91,279,0,malignant_epithelial_cell
14,279,0,malignant_epithelial_cell
42,279,0,malignant_epithelial_cell
-39,280,0,malignant_epithelial_cell
31,280,0,malignant_epithelial_cell
104,280,0,malignant_epithelial_cell
-205,281,0,effector_T_cell
53,281,0,malignant_epithelial_cell
-79,282,0,malignant_epithelial_cell
17,282,0,malignant_epithelial_cell
-66,283,0,malignant_epithelial_cell
66,283,0,malignant_epithelial_cell
59,284,0,malignant_epithelial_cell
-8,286,0,malignant_epithelial_cell
47,287,0,malignant_epithelial_cell
-44,289,0,malignant_epithelial_cell
-50,290,0,malignant_epithelial_cell
-45,290,0,malignant_epithelial_cell
-27,290,0,malignant_epithelial_cell
72,290,0,malignant_epithelial_cell
124,291,0,effector_T_cell
-280,293,0,effector_T_cell
1,293,0,malignant_epithelial_cell
-323,294,0,effector_T_cell
-235,294,0,M0_macrophage
-17,294,0,malignant_epithelial_cell
-275,295,0,effector_T_cell
28,297,0,malignant_epithelial_cell
-319,313,0,M0_macrophage
42,324,0,effector_T_cell
-249,325,0,effector_T_cell
300,326,0,effector_T_cell
-305,329,0,effector_T_cell
-163,336,0,effector_T_cell
87,337,0,M0_macrophage
-129,342,0,M0_macrophage
-184,343,0,effector_T_cell
186,346,0,M0_macrophage
114,353,0,effector_T_cell
-92,362,0,effector_T_cell
-230,370,0,effector_T_cell
145,376,0,effector_T_cell
-73,386,0,effector_T_cell
20,388,0,effector_T_cell
209,389,0,effector_T_cell
9,396,0,effector_T_cell
-31,400,0,effector_T_cell
-140,402,0,effector_T_cell
135,402,0,M0_macrophage
-150,403,0,effector_T_cell
47,422,0,effector_T_cell
101,425,0,effector_T_cell
-114,429,0,M0_macrophage
-35,447,0,effector_T_cell
